,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count,snwd,prcp,tmax,tmin
743,ITA,2020-03-04,3089,107,276,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,4.333333333333333,134.0,38.0
744,ITA,2020-03-04,3089,107,276,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,4.333333333333333,134.0,38.0
745,ITA,2020-03-05,3858,148,414,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,14.666666666666666,151.0,
746,ITA,2020-03-05,3858,148,414,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,14.666666666666666,151.0,
747,ITA,2020-03-05,3858,148,414,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,14.666666666666666,151.0,
748,ITA,2020-03-05,3858,148,414,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,14.666666666666666,151.0,
749,ITA,2020-03-05,3858,148,414,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,14.666666666666666,151.0,
750,ITA,2020-03-06,4636,197,523,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,62.0,139.66666666666666,54.0
751,ITA,2020-03-06,4636,197,523,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,62.0,139.66666666666666,54.0
752,ITA,2020-03-06,4636,197,523,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,62.0,139.66666666666666,54.0
753,ITA,2020-03-06,4636,197,523,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,62.0,139.66666666666666,54.0
754,ITA,2020-03-06,4636,197,523,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,62.0,139.66666666666666,54.0
755,ITA,2020-03-07,5883,233,589,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,46.666666666666664,155.0,53.0
756,ITA,2020-03-07,5883,233,589,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,46.666666666666664,155.0,53.0
757,ITA,2020-03-07,5883,233,589,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,46.666666666666664,155.0,53.0
758,ITA,2020-03-07,5883,233,589,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,46.666666666666664,155.0,53.0
759,ITA,2020-03-07,5883,233,589,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,46.666666666666664,155.0,53.0
760,ITA,2020-03-08,7375,366,622,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,14.333333333333334,131.0,38.333333333333336
761,ITA,2020-03-08,7375,366,622,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,14.333333333333334,131.0,38.333333333333336
762,ITA,2020-03-08,7375,366,622,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,14.333333333333334,131.0,38.333333333333336
763,ITA,2020-03-08,7375,366,622,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,14.333333333333334,131.0,38.333333333333336
764,ITA,2020-03-08,7375,366,622,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,14.333333333333334,131.0,38.333333333333336
765,ITA,2020-03-09,9172,463,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,1.6666666666666667,130.0,29.0
766,ITA,2020-03-09,9172,463,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,1.6666666666666667,130.0,29.0
767,ITA,2020-03-09,9172,463,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,1.6666666666666667,130.0,29.0
768,ITA,2020-03-09,9172,463,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,1.6666666666666667,130.0,29.0
769,ITA,2020-03-09,9172,463,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,1.6666666666666667,130.0,29.0
770,ITA,2020-03-10,10149,631,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,0.0,159.0,30.0
771,ITA,2020-03-10,10149,631,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,0.0,159.0,30.0
772,ITA,2020-03-10,10149,631,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,0.0,159.0,30.0
773,ITA,2020-03-10,10149,631,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,0.0,159.0,30.0
774,ITA,2020-03-10,10149,631,724,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,0.0,159.0,30.0
775,ITA,2020-03-11,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,0.0,177.0,50.0
776,ITA,2020-03-11,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,0.0,177.0,50.0
777,ITA,2020-03-11,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,0.0,177.0,50.0
778,ITA,2020-03-11,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,0.0,177.0,50.0
779,ITA,2020-03-11,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,0.0,177.0,50.0
780,ITA,2020-03-12,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,1.0,169.33333333333334,83.0
781,ITA,2020-03-12,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,1.0,169.33333333333334,83.0
782,ITA,2020-03-12,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,1.0,169.33333333333334,83.0
783,ITA,2020-03-12,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,1.0,169.33333333333334,83.0
784,ITA,2020-03-12,12462,827,1045,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,1.0,169.33333333333334,83.0
785,ITA,2020-03-13,17660,1266,1439,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,,174.0,
786,ITA,2020-03-13,17660,1266,1439,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,,174.0,
787,ITA,2020-03-13,17660,1266,1439,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,,174.0,
788,ITA,2020-03-13,17660,1266,1439,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,,174.0,
789,ITA,2020-03-13,17660,1266,1439,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,,174.0,
790,ITA,2020-03-14,21157,1441,1966,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,,157.0,
791,ITA,2020-03-14,21157,1441,1966,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,,157.0,
792,ITA,2020-03-14,21157,1441,1966,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,,157.0,
793,ITA,2020-03-14,21157,1441,1966,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,,157.0,
794,ITA,2020-03-14,21157,1441,1966,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,,157.0,
795,ITA,2020-03-15,24747,1809,2335,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,1.6666666666666667,127.0,76.0
796,ITA,2020-03-15,24747,1809,2335,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,1.6666666666666667,127.0,76.0
797,ITA,2020-03-15,24747,1809,2335,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,1.6666666666666667,127.0,76.0
798,ITA,2020-03-15,24747,1809,2335,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,1.6666666666666667,127.0,76.0
799,ITA,2020-03-15,24747,1809,2335,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,1.6666666666666667,127.0,76.0
800,ITA,2020-03-16,27980,2158,2749,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,0.0,158.0,38.0
801,ITA,2020-03-16,27980,2158,2749,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,0.0,158.0,38.0
802,ITA,2020-03-16,27980,2158,2749,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,0.0,158.0,38.0
803,ITA,2020-03-16,27980,2158,2749,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,0.0,158.0,38.0
804,ITA,2020-03-16,27980,2158,2749,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,0.0,158.0,38.0
805,ITA,2020-03-17,31506,2503,2941,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,0.0,164.0,51.666666666666664
806,ITA,2020-03-17,31506,2503,2941,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,0.0,164.0,51.666666666666664
807,ITA,2020-03-17,31506,2503,2941,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,0.0,164.0,51.666666666666664
808,ITA,2020-03-17,31506,2503,2941,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,0.0,164.0,51.666666666666664
809,ITA,2020-03-17,31506,2503,2941,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,0.0,164.0,51.666666666666664
810,ITA,2020-03-18,35713,2978,4025,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,0-14,525.1,87.51666999999999,17.04167,6,,0.0,190.0,57.0
811,ITA,2020-03-18,35713,2978,4025,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,15,17346.1,114.1191,73756.92,152,,0.0,190.0,57.0
812,ITA,2020-03-18,35713,2978,4025,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,16,567.1,21.0037,613.9065,27,,0.0,190.0,57.0
813,ITA,2020-03-18,35713,2978,4025,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,45,1915.2,11.82222,47.50062,162,,0.0,190.0,57.0
814,ITA,2020-03-18,35713,2978,4025,1458,486,483,489,IT,0.1867,0.4225,0.3908,60461826,84.0,69.2,206,8032.0,694.0,3618.0,822.0,12117.0,1063.0,898.0,192548.0,128483.0,241512.0,91066.02,12209.0,87157.0,87722.0,20311.0,351008.0,351008.0,49933.0,43731.0,65,766.7,28.3963,336.5104,27,,0.0,190.0,57.0
