,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count
1266,GBR,2020-03-03,51,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1267,GBR,2020-03-03,51,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1268,GBR,2020-03-03,51,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1269,GBR,2020-03-03,51,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1270,GBR,2020-03-04,85,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1271,GBR,2020-03-04,85,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1272,GBR,2020-03-04,85,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1273,GBR,2020-03-04,85,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1274,GBR,2020-03-04,85,0,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1275,GBR,2020-03-05,115,1,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1276,GBR,2020-03-05,115,1,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1277,GBR,2020-03-05,115,1,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1278,GBR,2020-03-05,115,1,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1279,GBR,2020-03-05,115,1,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1280,GBR,2020-03-06,163,2,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1281,GBR,2020-03-06,163,2,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1282,GBR,2020-03-06,163,2,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1283,GBR,2020-03-06,163,2,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1284,GBR,2020-03-06,163,2,8,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1285,GBR,2020-03-07,206,2,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1286,GBR,2020-03-07,206,2,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1287,GBR,2020-03-07,206,2,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1288,GBR,2020-03-07,206,2,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1289,GBR,2020-03-07,206,2,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1290,GBR,2020-03-08,273,3,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1291,GBR,2020-03-08,273,3,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1292,GBR,2020-03-08,273,3,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1293,GBR,2020-03-08,273,3,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1294,GBR,2020-03-08,273,3,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1295,GBR,2020-03-09,321,4,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1296,GBR,2020-03-09,321,4,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1297,GBR,2020-03-09,321,4,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1298,GBR,2020-03-09,321,4,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1299,GBR,2020-03-09,321,4,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1300,GBR,2020-03-10,382,6,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1301,GBR,2020-03-10,382,6,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1302,GBR,2020-03-10,382,6,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1303,GBR,2020-03-10,382,6,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1304,GBR,2020-03-10,382,6,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1305,GBR,2020-03-11,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1306,GBR,2020-03-11,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1307,GBR,2020-03-11,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1308,GBR,2020-03-11,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1309,GBR,2020-03-11,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1310,GBR,2020-03-12,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1311,GBR,2020-03-12,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1312,GBR,2020-03-12,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1313,GBR,2020-03-12,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1314,GBR,2020-03-12,456,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1315,GBR,2020-03-13,798,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1316,GBR,2020-03-13,798,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1317,GBR,2020-03-13,798,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1318,GBR,2020-03-13,798,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1319,GBR,2020-03-13,798,8,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1320,GBR,2020-03-14,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1321,GBR,2020-03-14,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1322,GBR,2020-03-14,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1323,GBR,2020-03-14,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1324,GBR,2020-03-14,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1325,GBR,2020-03-15,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1326,GBR,2020-03-15,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1327,GBR,2020-03-15,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1328,GBR,2020-03-15,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1329,GBR,2020-03-15,1140,21,18,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1330,GBR,2020-03-16,1543,55,20,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1331,GBR,2020-03-16,1543,55,20,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1332,GBR,2020-03-16,1543,55,20,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1333,GBR,2020-03-16,1543,55,20,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1334,GBR,2020-03-16,1543,55,20,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1335,GBR,2020-03-17,1950,55,52,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1336,GBR,2020-03-17,1950,55,52,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1337,GBR,2020-03-17,1950,55,52,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1338,GBR,2020-03-17,1950,55,52,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
1339,GBR,2020-03-17,1950,55,52,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,65,1301.7,61.98571,920.6323,21
1340,GBR,2020-03-18,2626,71,65,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,0-14,552.5,92.08333,2.605667,6
1341,GBR,2020-03-18,2626,71,65,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,15,28208.25,100.0293,118009.0,282
1342,GBR,2020-03-18,2626,71,65,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,16,8846.0,46.8,1768.885,189
1343,GBR,2020-03-18,2626,71,65,1500,494,492,514,GB,0.4574,0.3542,0.1883,67886011,81.8,82.9,279,8500.0,1200.0,3510.0,2094.0,20524.0,1920.0,760.0,167589.0,167589.0,49569.0,138726.0,10693.0,11914.0,46845.0,53387.0,54457.0,516930.0,94072.0,1330000.0,45,2575.5,15.89815,92.61795,162
