,Unnamed: 0,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count,snwd,prcp,tmax,tmin
400,400,0,80,125452,2871,57400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
401,401,0,80,125452,2871,57400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
402,402,0,80,125452,2871,57400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
403,403,0,80,125452,2871,57400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
404,404,0,80,125452,2871,57400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
405,405,0,81,127854,3022,60300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
406,406,0,81,127854,3022,60300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
407,407,0,81,127854,3022,60300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
408,408,0,81,127854,3022,60300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
409,409,0,81,127854,3022,60300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
410,410,0,82,130072,3194,64300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
411,411,0,82,130072,3194,64300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
412,412,0,82,130072,3194,64300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
413,413,0,82,130072,3194,64300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
414,414,0,82,130072,3194,64300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
415,415,0,83,132210,3495,68200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
416,416,0,83,132210,3495,68200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
417,417,0,83,132210,3495,68200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
418,418,0,83,132210,3495,68200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
419,419,0,83,132210,3495,68200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
420,420,0,84,134753,3804,72600,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
421,421,0,84,134753,3804,72600,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
422,422,0,84,134753,3804,72600,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
423,423,0,84,134753,3804,72600,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
424,424,0,84,134753,3804,72600,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
425,425,0,85,137698,4052,77000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
426,426,0,85,137698,4052,77000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
427,427,0,85,137698,4052,77000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
428,428,0,85,137698,4052,77000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
429,429,0,85,137698,4052,77000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
430,430,0,86,141397,4352,83114,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
431,431,0,86,141397,4352,83114,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
432,432,0,86,141397,4352,83114,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
433,433,0,86,141397,4352,83114,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
434,434,0,86,141397,4352,83114,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
435,435,0,87,143724,4538,85400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
436,436,0,87,143724,4538,85400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
437,437,0,87,143724,4538,85400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
438,438,0,87,143724,4538,85400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
439,439,0,87,143724,4538,85400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
440,440,0,88,145742,4642,88000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
441,441,0,88,145742,4642,88000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
442,442,0,88,145742,4642,88000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
443,443,0,88,145742,4642,88000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
444,444,0,88,145742,4642,88000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
445,445,0,89,147065,4862,91500,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
446,446,0,89,147065,4862,91500,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
447,447,0,89,147065,4862,91500,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
448,448,0,89,147065,4862,91500,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
449,449,0,89,147065,4862,91500,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
450,450,0,90,148453,5086,95200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
451,451,0,90,148453,5086,95200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
452,452,0,90,148453,5086,95200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
453,453,0,90,148453,5086,95200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
454,454,0,90,148453,5086,95200,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
455,455,0,91,150648,5315,99400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
456,456,0,91,150648,5315,99400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
457,457,0,91,150648,5315,99400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
458,458,0,91,150648,5315,99400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
459,459,0,91,150648,5315,99400,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
460,460,0,92,153129,5575,103300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
461,461,0,92,153129,5575,103300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
462,462,0,92,153129,5575,103300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
463,463,0,92,153129,5575,103300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
464,464,0,92,153129,5575,103300,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
465,465,0,93,154999,5760,106800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
466,466,0,93,154999,5760,106800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
467,467,0,93,154999,5760,106800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
468,468,0,93,154999,5760,106800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
469,469,0,93,154999,5760,106800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
470,470,0,94,156513,5877,109800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
471,471,0,94,156513,5877,109800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
472,472,0,94,156513,5877,109800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
473,473,0,94,156513,5877,109800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,,,,
474,474,0,94,156513,5877,109800,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,,,,
475,475,0,95,157770,5976,112000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,,,,
476,476,0,95,157770,5976,112000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,,,,
477,477,0,95,157770,5976,112000,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,,,,
